teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
40226,2009,1037.038,2,0,34,4,0
40227,2009,1138.36,2,0,34,4,0
40228,2009,1139.667,2,0,34,4,0
40229,2009,1185.75,2,0,34,4,0
40230,2009,1136.455,4,1,34,4,2006
40231,2009,1182.957,2,0,34,4,0
40232,2009,1034.906,4,1,35,4,2007
40233,2009,1189.857,4,1,35,4,2006
40234,2009,1137.5,4,1,35,4,2005
40235,2009,1186.238,2,0,35,4,0
40236,2009,1145.652,2,1,36,4,2010
40237,2009,1130.258,4,1,36,4,2004
40238,2009,1159.367,4,1,36,4,2004
40239,2009,1185.767,2,0,36,4,0
40240,2009,1115.161,2,0,36,4,0
40241,2009,1148.893,2,0,36,4,0
40242,2009,1224.6,2,0,36,4,0
40243,2009,1044.724,2,0,37,4,0
40244,2009,1041.545,2,0,37,4,0
40245,2009,1107.4,2,0,37,4,0
40246,2009,1099.857,2,0,37,4,0
40247,2009,1056.391,2,0,37,4,0
40248,2009,1039.125,2,1,37,4,2011
40249,2009,1027.645,2,0,38,4,0
40250,2009,1178.296,4,1,38,4,2005
40251,2009,1267.625,4,1,38,4,2007
40252,2009,1138.464,4,1,38,4,2008
40253,2009,1163.813,2,0,38,4,0
40254,2009,1113.192,4,1,39,4,2005
40255,2009,1209.731,2,1,39,4,2009
40256,2009,1070.75,2,1,39,4,2011
40257,2009,1030.84,2,0,39,4,0
40258,2009,1191.667,2,0,39,4,0
40259,2009,1045.464,2,0,39,4,0
40260,2009,1071.172,2,0,40,4,0
40261,2009,1046.696,4,1,40,4,2006
40262,2009,1040.125,4,1,40,4,2005
40263,2009,1227.913,2,1,40,4,2010
40264,2009,1096.286,2,0,40,4,0
40265,2009,1102.714,4,1,40,4,2004
40266,2009,1178.724,2,0,40,4,0
40267,2009,1153.357,2,1,41,4,2012
40268,2009,1161.063,2,0,41,4,0
40269,2009,1084.864,2,0,41,4,0
40270,2009,1187.25,2,1,41,4,2011
40271,2009,1170,2,1,41,4,2009
40272,2009,1122.739,2,0,41,4,0
40273,2009,1102,2,0,41,4,0
40274,2009,1164.667,2,1,42,4,2012
40275,2009,1205,4,1,42,4,2006
40276,2009,1116.167,2,0,42,4,0
40277,2009,1095.938,2,0,42,4,0
40278,2009,1211.333,4,1,42,4,2005
40279,2009,1171.464,4,1,42,4,2006
40280,2009,970.1539,4,1,43,4,2005
40281,2009,1112.172,2,0,43,4,0
40282,2009,1142.88,2,0,43,4,0
40283,2009,1153.167,4,1,43,4,2007
40284,2009,1118.281,4,1,44,4,2004
40285,2009,1118.4,4,1,44,4,2008
40286,2009,1114.731,4,1,44,4,2006
40287,2009,1045.8,4,1,44,4,2007
40288,2009,991.3704,2,0,44,4,0
50001,2009,1155.733,4,1,1,5,2008
50002,2009,1048.13,2,1,2,5,2011
50003,2009,1272.563,2,0,3,5,0
50004,2009,1191.077,4,1,4,5,2005
50005,2009,1227.231,4,1,5,5,2005
50006,2009,1143.739,2,0,6,5,0
50007,2009,1045.304,2,0,7,5,0
50008,2009,1069.871,2,0,8,5,0
50009,2009,1171.581,2,1,9,5,2012
50010,2009,1120.667,4,1,10,5,2008
50011,2009,1070.261,4,1,11,5,2007
50012,2009,1143.174,2,1,12,5,2011
50013,2009,1108.688,4,1,13,5,2005
50014,2009,1212.762,4,1,14,5,2006
50015,2009,1266.462,2,1,15,5,2009
50016,2009,1054.467,2,1,16,5,2011
50017,2009,1198.969,2,0,17,5,0
50018,2009,1243.619,4,1,18,5,2004
50019,2009,1102.304,2,0,19,5,0
50020,2009,1213.905,4,1,20,5,2008
50021,2009,1222.778,2,0,21,5,0
50022,2009,1136.656,2,0,22,5,0
50023,2009,1128.36,4,1,23,5,2004
50024,2009,1244.355,4,1,24,5,2004
50025,2009,1082.679,4,1,25,5,2008
50026,2009,1221.615,2,1,26,5,2010
50027,2009,1075.29,2,1,27,5,2009
50028,2009,1149.583,2,1,28,5,2012
50029,2009,1158.958,2,0,29,5,0
50030,2009,1203.679,2,1,30,5,2012
50031,2009,1111.174,2,1,31,5,2009
50032,2009,1072.906,2,0,32,5,0
50033,2009,1064.625,2,0,33,5,0
50034,2009,1165.871,4,1,34,5,2004
50035,2009,1147.174,4,1,35,5,2008
50036,2009,1139.733,2,0,36,5,0
50037,2009,1123.355,2,0,37,5,0
50038,2009,1320.565,2,1,38,5,2012
50039,2009,1158.167,2,0,39,5,0
50040,2009,1107.5,2,0,40,5,0
50041,2009,1279.385,4,1,41,5,2004
50042,2009,1053.077,4,1,42,5,2004
50043,2009,1124.577,2,0,43,5,0
50044,2009,1192.435,4,1,44,5,2005
50045,2009,1246.148,2,1,1,5,2012
50046,2009,1156.387,2,1,1,5,2011
50047,2009,1237.52,2,1,1,5,2010
50048,2009,1254.619,2,1,1,5,2012
50049,2009,1180.968,4,1,1,5,2008
50050,2009,1167.448,2,1,1,5,2009
50051,2009,987.0313,2,1,2,5,2010
50052,2009,1063.714,2,0,2,5,0
50053,2009,1156.783,4,1,2,5,2005
50054,2009,1066.714,2,1,2,5,2009
50055,2009,1191.885,2,0,2,5,0
50056,2009,1155.742,4,1,3,5,2007
50057,2009,1199.258,2,0,3,5,0
50058,2009,1108.76,2,1,3,5,2012
50059,2009,1209.313,2,1,3,5,2011
50060,2009,1180.036,2,0,3,5,0
50061,2009,1149.655,2,0,4,5,0
50062,2009,1180.727,2,1,4,5,2012
50063,2009,1063.16,4,1,4,5,2006
50064,2009,1243.8,3,1,4,5,2006
50065,2009,1217.409,2,0,4,5,0
50066,2009,1094.261,2,0,5,5,0
50067,2009,1092,2,0,5,5,0
50068,2009,1137.906,2,0,5,5,0
50069,2009,1150.048,4,1,5,5,2006
50070,2009,1076.957,2,1,5,5,2012
50071,2009,1118.87,2,0,5,5,0
50072,2009,1201.133,2,1,5,5,2009
50073,2009,1215.069,2,0,6,5,0
50074,2009,1227.387,2,0,6,5,0
50075,2009,1130.731,2,0,6,5,0
50076,2009,1160.308,2,0,6,5,0
50077,2009,1228.227,4,1,7,5,2007
50078,2009,1153.708,2,1,7,5,2009
50079,2009,1008.44,2,0,7,5,0
50080,2009,973.8214,2,0,7,5,0
50081,2009,1174.957,2,1,7,5,2011
50082,2009,1145.542,2,0,8,5,0
50083,2009,1228.167,4,1,8,5,2004
50084,2009,1142.591,2,1,8,5,2012
50085,2009,1209.781,2,1,8,5,2009
50086,2009,1214.88,2,0,8,5,0
50087,2009,1115.219,2,0,8,5,0
50088,2009,1237.727,5,1,9,5,2008
50089,2009,1040.381,2,0,9,5,0
50090,2009,1174.636,4,1,9,5,2008
50091,2009,1201.96,2,0,9,5,0
50092,2009,1152.034,2,1,10,5,2011
50093,2009,1142.483,2,0,10,5,0
50094,2009,1216.348,2,1,10,5,2009
50095,2009,1106.538,2,0,10,5,0
50096,2009,1021.323,2,1,11,5,2010
50097,2009,1150.091,2,1,11,5,2012
50098,2009,1211,4,1,11,5,2004
50099,2009,1075.391,2,0,11,5,0
50100,2009,1115.464,4,1,11,5,2007
50101,2009,1067.194,2,0,11,5,0
50102,2009,1203.52,4,1,11,5,2006
50103,2009,1238.172,2,0,12,5,0
50104,2009,1164.867,2,0,12,5,0
50105,2009,1256.7,4,1,12,5,2004
50106,2009,1150.455,2,0,12,5,0
50107,2009,1123.821,4,1,13,5,2006
50108,2009,1121.682,2,0,13,5,0
50109,2009,1156.345,2,1,13,5,2011
50110,2009,1113.833,2,0,13,5,0
50111,2009,1057.727,2,0,13,5,0
50112,2009,1068.238,2,0,13,5,0
50113,2009,1194.364,2,0,13,5,0
50114,2009,1244.136,4,1,14,5,2005
50115,2009,1106.238,4,1,14,5,2008
50116,2009,1218.16,4,1,14,5,2008
50117,2009,1044.905,2,0,14,5,0
50118,2009,1075.5,2,0,14,5,0
50119,2009,1198.462,2,0,14,5,0
50120,2009,1057.348,2,0,15,5,0
50121,2009,1148.409,2,0,15,5,0
50122,2009,1119.273,2,0,15,5,0
50123,2009,1128.958,2,1,15,5,2012
50124,2009,1016.143,2,0,16,5,0
50125,2009,1034.692,5,1,16,5,2005
50126,2009,1149.5,4,1,16,5,2007
50127,2009,1164.083,2,0,16,5,0
50128,2009,1090.833,4,1,17,5,2008
50129,2009,1222.813,2,0,17,5,0
50130,2009,1148.308,2,0,17,5,0
50131,2009,1152.364,4,1,17,5,2007
50132,2009,1043.406,2,1,18,5,2012
50133,2009,1222.464,4,1,18,5,2008
50134,2009,1166.593,2,0,18,5,0
50135,2009,1094.565,2,1,18,5,2010
50136,2009,1235.778,4,1,18,5,2004
50137,2009,1241.7,4,1,18,5,2005
50138,2009,1224.931,2,0,18,5,0
50139,2009,1225.192,4,1,19,5,2005
50140,2009,1076.5,2,0,19,5,0
50141,2009,1250.9,2,1,19,5,2011
50142,2009,1188.75,4,1,19,5,2006
50143,2009,1089.846,2,0,19,5,0
50144,2009,1177.885,2,1,20,5,2010
50145,2009,1160.767,2,0,20,5,0
50146,2009,1178.813,2,0,20,5,0
50147,2009,1166.968,2,0,20,5,0
50148,2009,1244.871,4,1,20,5,2005
50149,2009,1036.381,2,1,20,5,2009
50150,2009,1281.679,4,1,21,5,2008
50151,2009,1156.667,4,1,21,5,2007
50152,2009,1170.069,4,1,21,5,2008
50153,2009,1072.714,2,0,21,5,0
50154,2009,1242.045,4,1,21,5,2007
50155,2009,1132.379,4,1,21,5,2008
50156,2009,1201.583,2,1,22,5,2012
50157,2009,1227.226,4,1,22,5,2008
50158,2009,1153.903,2,0,22,5,0
50159,2009,1128.174,2,0,22,5,0
50160,2009,1164.64,2,1,22,5,2011
50161,2009,1068.087,2,1,23,5,2012
50162,2009,1020.655,3,1,23,5,2008
50163,2009,1077.583,2,0,23,5,0
50164,2009,1040.931,2,0,23,5,0
50165,2009,1190.542,4,1,24,5,2007
50166,2009,1045.231,2,0,24,5,0
50167,2009,1147.654,2,0,24,5,0
50168,2009,1140.905,2,1,24,5,2010
50169,2009,1100.852,2,0,24,5,0
50170,2009,1121.091,2,0,25,5,0
50171,2009,1181.214,2,0,25,5,0
50172,2009,1123.867,2,0,25,5,0
50173,2009,1096.467,4,1,25,5,2006
50174,2009,1129.864,2,0,25,5,0
50175,2009,1042,2,0,25,5,0
50176,2009,1103.88,2,0,26,5,0
50177,2009,1140.091,2,0,26,5,0
50178,2009,1209.042,4,1,26,5,2005
50179,2009,1159.034,2,0,26,5,0
50180,2009,1195.344,4,1,27,5,2005
50181,2009,1166.593,4,1,27,5,2006
50182,2009,1129.739,2,0,27,5,0
50183,2009,1225.185,2,0,27,5,0
50184,2009,1113.586,2,0,27,5,0
50185,2009,1186.964,2,0,27,5,0
50186,2009,1147.786,4,1,27,5,2007
50187,2009,1165.957,2,0,28,5,0
50188,2009,1203.531,4,1,28,5,2004
50189,2009,1157.909,2,1,28,5,2012
50190,2009,1081.619,2,0,28,5,0
50191,2009,1192.871,2,1,28,5,2012
50192,2009,1100.5,2,0,28,5,0
50193,2009,1227.286,4,1,29,5,2007
50194,2009,1058.16,2,0,29,5,0
50195,2009,1228.813,4,1,29,5,2007
50196,2009,1224.063,4,1,29,5,2006
50197,2009,1195.433,4,1,29,5,2008
50198,2009,1134.481,2,0,30,5,0
50199,2009,1131.897,2,0,30,5,0
50200,2009,1160.28,2,1,30,5,2012
50201,2009,1171.591,4,1,30,5,2008
50202,2009,1078,2,0,30,5,0
50203,2009,1126.808,2,0,31,5,0
50204,2009,1179.048,4,1,31,5,2008
50205,2009,1122.258,2,0,31,5,0
50206,2009,1198.375,4,1,31,5,2007
50207,2009,1125.387,2,1,32,5,2010
50208,2009,1137.52,4,1,32,5,2006
50209,2009,1193.125,2,0,32,5,0
50210,2009,1181.133,2,0,32,5,0
50211,2009,1242.688,2,0,33,5,0
50212,2009,1223.345,2,1,33,5,2012
50213,2009,1129.793,2,0,33,5,0
50214,2009,1170.821,4,1,33,5,2008
50215,2009,1183.071,2,0,33,5,0
50216,2009,1195.6,2,1,33,5,2009
50217,2009,1102.2,2,0,33,5,0
50218,2009,1245.111,4,1,34,5,2006
50219,2009,1150.815,2,0,34,5,0
50220,2009,1069.565,4,1,34,5,2006
50221,2009,1135.308,2,0,34,5,0
50222,2009,1125.813,2,0,34,5,0
50223,2009,1080.952,4,1,34,5,2007
50224,2009,1180.393,2,1,34,5,2011
50225,2009,1206.714,2,0,35,5,0
50226,2009,1110.708,2,0,35,5,0
50227,2009,1198.281,2,1,35,5,2012
50228,2009,1295.909,2,1,35,5,2011
50229,2009,1340.815,2,0,35,5,0
50230,2009,1038.3,2,0,35,5,0
50231,2009,1192.222,2,0,36,5,0
50232,2009,1248,4,1,36,5,2006
50233,2009,1158.682,2,0,36,5,0
50234,2009,1181.161,2,0,36,5,0
50235,2009,1140.25,4,1,36,5,2008
50236,2009,1121.172,2,0,36,5,0
50237,2009,1034.045,2,0,36,5,0
50238,2009,1148.28,2,0,37,5,0
50239,2009,1112.192,2,0,37,5,0
50240,2009,1230.032,2,0,37,5,0
50241,2009,1054.75,2,0,37,5,0
50242,2009,1116.071,2,1,37,5,2009
50243,2009,1089.778,2,0,38,5,0
50244,2009,1184.367,4,1,38,5,2008
50245,2009,1271.12,4,1,38,5,2006
50246,2009,1235.333,2,1,38,5,2011
50247,2009,1238.531,4,1,38,5,2006
50248,2009,1170.917,2,0,38,5,0
50249,2009,1140.815,2,0,39,5,0
50250,2009,981.9643,2,0,39,5,0
50251,2009,1258.786,4,1,39,5,2007
50252,2009,1187.455,2,0,39,5,0
50253,2009,1240.32,2,1,39,5,2012
50254,2009,1182.269,4,1,39,5,2004
50255,2009,1241.154,3,1,40,5,2005
50256,2009,1179.387,4,1,40,5,2008
50257,2009,1282.087,4,1,40,5,2004
50258,2009,1131.136,2,0,40,5,0
50259,2009,1062.542,2,0,40,5,0
50260,2009,1182.174,4,1,41,5,2004
50261,2009,1165.042,4,1,41,5,2006
50262,2009,1234.074,2,1,41,5,2011
50263,2009,1254.045,2,0,41,5,0
50264,2009,1345.483,4,1,41,5,2008
50265,2009,1204.741,2,1,42,5,2009
50266,2009,1116.938,2,1,42,5,2009
50267,2009,1153.542,2,1,42,5,2012
50268,2009,1086.613,2,0,42,5,0
50269,2009,1226.857,4,1,42,5,2007
50270,2009,1219.929,4,1,42,5,2005
50271,2009,1248.903,4,1,43,5,2006
50272,2009,1097.074,2,1,43,5,2012
50273,2009,1239,2,0,43,5,0
50274,2009,1087.593,2,0,43,5,0
50275,2009,1043.6,2,0,43,5,0
50276,2009,1100.688,2,1,44,5,2010
50277,2009,995.9643,2,0,44,5,0
50278,2009,1114.857,2,0,44,5,0
50279,2009,1025.815,4,1,44,5,2006
50280,2009,1289.375,2,0,44,5,0
50281,2009,1103.652,2,1,44,5,2010
50282,2009,988.3704,2,0,44,5,0
30001,2010,1323.667,4,1,1,3,2008
30002,2010,1155.905,4,1,2,3,2004
30003,2010,1091.08,2,0,3,3,0
30004,2010,1106.226,2,0,4,3,0
30005,2010,1223.4,2,0,5,3,0
30006,2010,1200.133,2,0,6,3,0
30007,2010,1261.864,2,1,7,3,2012
30008,2010,1175.552,2,1,8,3,2010
30009,2010,1133.5,2,1,9,3,2010
30010,2010,1196,2,0,10,3,0
30011,2010,1139.677,4,1,11,3,2005
30012,2010,1009.094,2,0,12,3,0
30013,2010,1291.333,4,1,13,3,2005
30014,2010,1097.897,4,1,14,3,2007
30015,2010,1112.933,2,1,15,3,2011
30016,2010,1053.233,2,1,16,3,2011
30017,2010,1050.905,2,0,17,3,0
30018,2010,1195.679,2,1,18,3,2012
30019,2010,1051.733,2,0,19,3,0
30020,2010,1075.938,4,1,20,3,2006
30021,2010,1007.875,2,0,21,3,0
30022,2010,1203.438,4,1,22,3,2007
30023,2010,1199.226,4,1,23,3,2004
30024,2010,1122.615,4,1,24,3,2008
30025,2010,1108.452,2,0,25,3,0
30026,2010,1089.72,4,1,26,3,2004
30027,2010,1203,2,1,27,3,2012
30028,2010,1038.96,2,0,28,3,0
30029,2010,1106.227,4,1,29,3,2009
30030,2010,1195.167,4,1,30,3,2006
30031,2010,1105.68,2,0,31,3,0
30032,2010,1153.2,4,1,32,3,2007
30033,2010,1120.391,4,1,33,3,2006
30034,2010,1259.5,2,0,34,3,0
30035,2010,1208.296,4,1,35,3,2005
30036,2010,1013.482,4,1,36,3,2008
30037,2010,1212.654,2,0,37,3,0
30038,2010,1210.56,4,1,38,3,2007
30039,2010,1101.548,2,0,39,3,0
30040,2010,1193.935,4,1,40,3,2008
30041,2010,1260.727,4,1,41,3,2008
30042,2010,1139.652,2,1,42,3,2010
30043,2010,1230.192,4,1,43,3,2007
30044,2010,1181.677,4,1,44,3,2008
30045,2010,1194.179,4,1,1,3,2007
30046,2010,1081.414,2,0,1,3,0
30047,2010,1097.031,2,0,1,3,0
30048,2010,1093.905,4,1,1,3,2005
30049,2010,1181.852,4,1,1,3,2004
30050,2010,1144.435,4,1,1,3,2007
30051,2010,1177.25,4,1,2,3,2006
30052,2010,1297.609,2,1,2,3,2012
30053,2010,1309.464,2,1,2,3,2010
30054,2010,1028.407,2,0,2,3,0
30055,2010,1085.32,2,0,2,3,0
30056,2010,1150.194,2,0,3,3,0
30057,2010,1094.414,2,0,3,3,0
30058,2010,1192.438,2,0,3,3,0
30059,2010,1115.4,2,0,3,3,0
30060,2010,1112.156,2,0,3,3,0
30061,2010,1283.767,4,1,3,3,2005
30062,2010,1201.75,4,1,4,3,2007
30063,2010,1272.333,4,1,4,3,2004
30064,2010,1099.323,4,1,4,3,2005
30065,2010,1086.452,2,0,4,3,0
30066,2010,1130.522,2,0,4,3,0
30067,2010,1123.469,2,0,4,3,0
30068,2010,1221.548,4,1,4,3,2006
30069,2010,1060.52,2,1,5,3,2010
30070,2010,1209.667,2,0,5,3,0
30071,2010,1203.094,4,1,5,3,2007
30072,2010,1085.931,2,0,5,3,0
30073,2010,1138.897,4,1,5,3,2005
30074,2010,1130.565,2,0,5,3,0
30075,2010,1136.871,4,1,5,3,2008
30076,2010,1258.586,4,1,6,3,2006
30077,2010,1090.417,2,0,6,3,0
30078,2010,1239.8,4,1,6,3,2005
30079,2010,1028.13,2,0,6,3,0
30080,2010,1228.036,4,1,6,3,2007
30081,2010,1034.767,4,1,7,3,2004
30082,2010,1158.567,2,1,7,3,2011
30083,2010,1160.906,2,1,7,3,2010
30084,2010,1046.409,2,0,7,3,0
30085,2010,1133.839,2,0,7,3,0
30086,2010,1250.714,4,1,8,3,2009
30087,2010,1057.72,2,0,8,3,0
30088,2010,1261.233,2,0,8,3,0
30089,2010,1148.478,4,1,8,3,2006
30090,2010,1091,2,1,9,3,2010
30091,2010,1112.12,2,1,9,3,2012
30092,2010,1156.84,2,1,9,3,2012
30093,2010,1156.156,2,1,9,3,2011
30094,2010,1143.5,2,0,9,3,0
30095,2010,1211.5,2,1,9,3,2011
30096,2010,1154.875,2,0,9,3,0
30097,2010,1158.406,2,0,10,3,0
30098,2010,1187.32,2,0,10,3,0
30099,2010,1117.889,2,0,10,3,0
30100,2010,1088.208,2,0,10,3,0
30101,2010,979.8077,2,0,10,3,0
30102,2010,1182.095,2,0,10,3,0
30103,2010,1127.792,4,1,10,3,2009
30104,2010,1236.688,4,1,11,3,2007
30105,2010,1140.545,2,0,11,3,0
30106,2010,1265.586,4,1,11,3,2009
30107,2010,1153.444,2,0,11,3,0
30108,2010,1111.1,2,0,12,3,0
30109,2010,1135.231,4,1,12,3,2007
30110,2010,1205.69,4,1,12,3,2005
30111,2010,1042.88,2,0,12,3,0
30112,2010,1132.042,2,0,12,3,0
30113,2010,1190.455,4,1,13,3,2009
30114,2010,1207.217,2,0,13,3,0
30115,2010,1142.419,2,0,13,3,0
30116,2010,1027.321,2,0,13,3,0
30117,2010,1019.967,2,0,13,3,0
30118,2010,1136.545,2,0,13,3,0
30119,2010,1151.655,2,1,13,3,2011
30120,2010,1098.238,2,0,14,3,0
30121,2010,1125.417,2,0,14,3,0
30122,2010,1147.034,4,1,14,3,2009
30123,2010,1137.481,2,0,14,3,0
30124,2010,1096.567,2,0,15,3,0
30125,2010,1062.048,2,0,15,3,0
30126,2010,1147.88,2,0,15,3,0
30127,2010,1085.1,2,0,15,3,0
30128,2010,1232.619,4,1,16,3,2008
30129,2010,1178.111,4,1,16,3,2009
30130,2010,1186.13,2,0,16,3,0
30131,2010,1125.692,2,0,16,3,0
30132,2010,1039.656,2,0,16,3,0
30133,2010,1252.042,4,1,16,3,2006
30134,2010,1197.548,2,0,16,3,0
30135,2010,1180.773,2,1,17,3,2011
30136,2010,1201.483,2,0,17,3,0
30137,2010,1195.586,4,1,17,3,2005
30138,2010,1199.357,4,1,17,3,2005
30139,2010,1177.414,4,1,17,3,2007
30140,2010,1268.952,4,1,17,3,2009
30141,2010,1175.226,2,0,18,3,0
30142,2010,1180.5,2,0,18,3,0
30143,2010,1198.238,2,1,18,3,2011
30144,2010,1148.958,2,0,18,3,0
30145,2010,1113.81,2,1,18,3,2011
30146,2010,1184.844,2,0,18,3,0
30147,2010,1259.4,2,1,18,3,2012
30148,2010,1128.619,2,0,19,3,0
30149,2010,1036.64,2,0,19,3,0
30150,2010,1007.194,2,0,19,3,0
30151,2010,1074.6,4,1,19,3,2006
30152,2010,1112.333,4,1,19,3,2007
30153,2010,878.619,2,0,19,3,0
30154,2010,1016.273,4,1,19,3,2004
30155,2010,1192.227,4,1,20,3,2008
30156,2010,1121.714,2,1,20,3,2011
30157,2010,1080.156,2,1,20,3,2012
30158,2010,1105.958,2,1,20,3,2010
30159,2010,1161.739,4,1,20,3,2005
30160,2010,1134,2,1,21,3,2010
30161,2010,1095.148,2,0,21,3,0
30162,2010,1177.391,2,1,21,3,2012
30163,2010,1041.522,2,0,21,3,0
30164,2010,1092.087,2,0,22,3,0
30165,2010,1175.08,4,1,22,3,2005
30166,2010,1079.862,2,0,22,3,0
30167,2010,1050.926,2,1,22,3,2012
30168,2010,1074.864,2,0,22,3,0
30169,2010,1129.4,2,0,22,3,0
30170,2010,1220.81,4,1,23,3,2006
30171,2010,1240.292,2,0,23,3,0
30172,2010,1057.667,2,0,23,3,0
30173,2010,1191.6,4,1,23,3,2006
30174,2010,1186.467,4,1,23,3,2007
30175,2010,1189.045,2,0,23,3,0
30176,2010,1013.043,4,1,24,3,2004
30177,2010,1022.323,2,0,24,3,0
30178,2010,1151.296,2,0,24,3,0
30179,2010,1068.462,2,0,24,3,0
30180,2010,1145.871,4,1,24,3,2005
30181,2010,1117.345,2,0,24,3,0
30182,2010,994.8846,2,0,24,3,0
30183,2010,1112.44,4,1,25,3,2007
30184,2010,1192.88,2,0,25,3,0
30185,2010,1281.071,4,1,25,3,2004
30186,2010,1101.103,4,1,25,3,2006
30187,2010,1157.8,2,0,25,3,0
30188,2010,1126.161,2,1,26,3,2012
30189,2010,1042.8,2,0,26,3,0
30190,2010,991.619,2,0,26,3,0
30191,2010,1193.571,2,1,26,3,2010
30192,2010,1045.793,2,1,26,3,2010
30193,2010,1161,2,1,26,3,2012
30194,2010,1182.29,2,0,27,3,0
30195,2010,1157.821,2,0,27,3,0
30196,2010,1158.469,4,1,27,3,2004
30197,2010,1136.542,2,0,27,3,0
30198,2010,1204,2,0,27,3,0
30199,2010,1172.731,4,1,27,3,2008
30200,2010,1112.88,2,0,27,3,0
30201,2010,1094.5,2,0,28,3,0
30202,2010,1128.435,2,0,28,3,0
30203,2010,1168.563,4,1,28,3,2004
30204,2010,1133.379,4,1,28,3,2004
30205,2010,1075.192,4,1,29,3,2008
30206,2010,1243.077,4,1,29,3,2009
30207,2010,982.9583,2,0,29,3,0
30208,2010,1297.423,4,1,29,3,2006
30209,2010,1128.219,4,1,29,3,2009
30210,2010,1252.333,2,0,29,3,0
30211,2010,1198.625,2,0,30,3,0
30212,2010,1110.1,2,0,30,3,0
30213,2010,1183.435,2,0,30,3,0
30214,2010,1075.04,2,0,30,3,0
30215,2010,1242.5,2,0,30,3,0
30216,2010,1099.129,2,0,30,3,0
30217,2010,1131.458,4,1,30,3,2006
30218,2010,1028.536,2,0,31,3,0
30219,2010,1119.839,4,1,31,3,2007
30220,2010,1148.645,4,1,31,3,2004
30221,2010,1129.714,2,0,31,3,0
30222,2010,1017.391,2,1,31,3,2011
30223,2010,1082.917,2,0,32,3,0
30224,2010,1218.88,2,0,32,3,0
30225,2010,1187.429,4,1,32,3,2004
30226,2010,1075.103,2,0,32,3,0
30227,2010,1151.156,4,1,32,3,2005
30228,2010,1140.966,2,1,33,3,2011
30229,2010,1058.581,2,0,33,3,0
30230,2010,1205.913,2,1,33,3,2012
30231,2010,1076.531,2,0,33,3,0
30232,2010,1100.613,2,0,33,3,0
30233,2010,1067.071,2,0,33,3,0
30234,2010,1015.667,2,0,33,3,0
30235,2010,1176.643,2,0,34,3,0
30236,2010,1170.25,4,1,34,3,2009
30237,2010,1183.679,4,1,34,3,2007
30238,2010,1140.621,4,1,34,3,2008
30239,2010,1257.094,2,0,34,3,0
30240,2010,1160.52,2,0,35,3,0
30241,2010,1125.871,2,0,35,3,0
30242,2010,1067.958,2,1,35,3,2012
30243,2010,1189.571,2,0,35,3,0
30244,2010,1012.962,2,0,36,3,0
30245,2010,944.4333,4,1,36,3,2006
30246,2010,1114.333,2,0,36,3,0
30247,2010,1141.87,2,1,36,3,2012
30248,2010,1075.655,2,0,36,3,0
30249,2010,1132.455,5,1,36,3,2006
30250,2010,1144.481,4,1,36,3,2009
30251,2010,1132.926,4,1,37,3,2008
30252,2010,1067.923,2,0,37,3,0
30253,2010,1260,4,1,37,3,2004
30254,2010,1200.962,2,0,37,3,0
30255,2010,1056.467,2,0,37,3,0
30256,2010,1226.429,4,1,37,3,2007
30257,2010,1125.36,2,0,37,3,0
30258,2010,1146.778,2,0,38,3,0
30259,2010,1158.19,4,1,38,3,2007
30260,2010,1295.417,2,1,38,3,2010
30261,2010,1117.188,2,1,38,3,2012
30262,2010,1238.762,2,0,38,3,0
30263,2010,1119.5,2,0,39,3,0
30264,2010,1236.24,2,0,39,3,0
30265,2010,1206.773,2,0,39,3,0
30266,2010,1041.063,2,0,39,3,0
30267,2010,1163.043,2,1,39,3,2010
30268,2010,1123.313,2,0,39,3,0
30269,2010,1186.16,2,0,40,3,0
30270,2010,1162.296,4,1,40,3,2005
30271,2010,1155.769,2,0,40,3,0
30272,2010,1214.72,4,1,40,3,2004
30273,2010,1069.182,2,0,40,3,0
30274,2010,1015.571,4,1,40,3,2009
30275,2010,1119.208,2,0,40,3,0
30276,2010,1207.429,2,0,41,3,0
30277,2010,1254.44,4,1,41,3,2007
30278,2010,1079.143,2,0,41,3,0
30279,2010,1096.19,2,0,41,3,0
30280,2010,1122.08,2,1,42,3,2011
30281,2010,1110.115,2,0,42,3,0
30282,2010,1016.625,4,1,42,3,2004
30283,2010,1085.156,2,0,42,3,0
30284,2010,1176.214,2,1,42,3,2011
30285,2010,1060.077,2,1,42,3,2012
30286,2010,1034.48,2,0,42,3,0
30287,2010,1052.839,2,0,43,3,0
30288,2010,1073.31,4,1,43,3,2009
30289,2010,1133.821,4,1,43,3,2006
30290,2010,1016,2,0,43,3,0
30291,2010,1132.677,2,0,43,3,0
30292,2010,1119.593,2,1,43,3,2011
30293,2010,964.7241,2,0,43,3,0
30294,2010,1266.6,4,1,44,3,2004
30295,2010,1188.238,2,0,44,3,0
30296,2010,1175.857,4,1,44,3,2005
30297,2010,1124.92,2,0,44,3,0
30298,2010,1123.323,2,0,44,3,0
30299,2010,1115.2,2,0,44,3,0
30300,2010,1126.844,4,1,44,3,2005
40001,2010,1356.591,2,0,1,4,0
40002,2010,1104.852,2,1,2,4,2011
40003,2010,1180.71,2,0,3,4,0
40004,2010,1123.6,2,1,4,4,2011
40005,2010,1123.174,2,0,5,4,0
40006,2010,1153.321,2,0,6,4,0
