S,compulsoryS,female,xpr,xpr2,lnearn
13,10,0,12.24494,149.9386,6.577698
14,9,1,4.948207,24.48476,10.45835
14,9,1,29.84542,890.7489,6.205346
16,10,1,32.53633,1058.613,2.816531
16,11,1,6.683937,44.67501,11.55524
16,12,0,19.21946,369.3875,5.001911
14,9,1,11.29973,127.6839,10.05423
11,11,0,29.10485,847.0923,1.563145
16,10,0,4.303578,18.52078,10.2535
14,10,1,16.93888,286.9258,8.933718
12,12,1,27.59653,761.5684,3.517342
14,9,0,9.827048,96.57088,6.998796
11,10,0,25.92538,672.1255,4.234265
18,9,1,26.07855,680.0907,7.254081
16,11,0,28.01722,784.9644,4.258129
12,10,1,6.901446,47.62996,11.44192
17,11,0,8.360763,69.90235,8.854294
18,10,1,10.08114,101.6293,11.57414
16,10,0,22.39593,501.5778,7.54242
11,11,0,33.63323,1131.194,4.714499
12,12,1,34.98888,1224.222,2.683266
15,12,0,25.8558,668.5224,3.950918
14,11,1,26.64403,709.9045,7.378973
9,10,1,22.86474,522.7964,4.83925
12,12,1,8.002541,64.04066,10.72306
10,10,1,1.074333,1.154191,9.704239
18,10,1,13.89111,192.9628,9.834336
13,10,0,16.66786,277.8176,7.099843
9,10,0,33.23243,1104.394,.3606847
13,10,0,20.92966,438.0509,6.478194
13,10,0,3.835205,14.70879,7.571953
14,11,1,25.51048,650.7846,6.68259
13,10,1,6.419428,41.20906,9.879284
11,10,0,29.98464,899.0787,1.814924
15,12,0,4.053809,16.43337,9.08789
15,11,1,28.68874,823.0439,5.013679
11,11,1,12.8735,165.7269,8.060516
11,11,0,19.98965,399.5862,6.344244
10,9,0,5.859502,34.33376,7.015086
13,12,1,26.27957,690.616,7.452707
11,11,1,32.06059,1027.881,1.539747
17,9,0,9.151004,83.74087,10.73015
9,11,0,11.16226,124.5961,8.66566
12,11,0,22.10161,488.4814,5.093385
12,10,0,33.08913,1094.891,3.173649
10,10,1,6.754541,45.62383,8.263639
11,9,0,19.31909,373.2272,8.274423
10,10,0,12.46267,155.3181,7.366116
17,10,0,6.345987,40.27156,8.95572
13,9,0,20.3306,413.3333,6.036981
18,12,0,11.71098,137.1471,8.690826
16,9,1,6.684384,44.68099,10.14329
10,10,1,9.935911,98.72233,9.989717
14,11,1,7.946517,63.14713,9.431922
16,11,1,21.85023,477.4326,8.916262
12,11,1,2.778346,7.719205,10.40829
13,11,1,32.86683,1080.228,2.468001
11,10,0,31.94923,1020.754,3.756645
11,11,1,17.53509,307.4794,8.490295
12,11,0,24.52155,601.3062,5.630294
13,10,1,18.35162,336.7821,7.192889
15,12,1,6.672281,44.51933,11.25244
17,11,0,1.248014,1.557539,10.1986
17,10,0,24.19084,585.1969,6.852663
13,10,1,22.93144,525.8508,5.843174
10,10,1,1.874131,3.512368,10.28833
11,9,0,13.35682,178.4047,7.703951
14,10,0,6.74738,45.52713,8.555494
11,11,0,24.98455,624.2276,4.235274
11,11,1,1.137148,1.293106,10.99612
11,11,0,16.01287,256.4118,6.758875
16,9,0,15.73097,247.4635,8.749094
17,10,0,18.49449,342.046,9.045868
18,10,0,4.085222,16.68904,9.020588
10,10,0,33.43411,1117.84,1.757429
18,11,1,17.79416,316.6322,10.13407
17,12,1,9.301718,86.52195,10.58536
14,10,1,6.756797,45.65431,11.63696
18,11,1,6.045878,36.55264,9.069103
13,10,1,1.881024,3.538253,11.9195
17,11,1,4.146533,17.19374,11.3462
15,11,0,33.93908,1151.861,1.594319
11,10,0,3.891457,15.14344,7.044054
12,12,0,25.26164,638.1503,4.35795
10,10,0,23.01541,529.7089,8.2929
10,9,1,19.71759,388.7834,7.658817
15,9,1,20.21821,408.7759,9.71059
9,9,0,34.90716,1218.51,2.977877
16,11,0,6.232642,38.84583,10.21067
12,12,1,32.25356,1040.292,3.497583
11,11,0,10.27763,105.6298,6.799782
13,11,1,8.547913,73.06681,10.29028
12,12,0,22.89592,524.223,4.982336
15,11,1,18.05316,325.9166,7.588101
14,11,0,19.3511,374.4652,8.175372
13,9,0,14.4633,209.187,7.819545
12,9,1,27.14766,736.9953,3.836256
17,9,0,18.68993,349.3135,8.442142
11,11,1,7.150023,51.12283,7.041406
15,11,1,23.83352,568.0366,7.597716
12,11,1,13.8396,191.5346,10.57021
15,9,0,19.231,369.8315,5.06056
15,11,0,9.248459,85.53399,12.20166
12,10,0,5.16097,26.63561,8.388355
13,11,0,18.03049,325.0984,7.497283
14,11,1,10.94683,119.833,10.66249
13,10,1,7.69037,59.14179,9.273932
16,10,0,2.356117,5.551285,9.388891
12,12,1,27.30718,745.6819,5.528897
14,11,0,15.1649,229.9742,9.19315
14,10,1,15.48205,239.694,9.623392
15,11,0,18.43998,340.033,7.208992
9,10,0,29.39902,864.3021,2.819016
11,10,0,6.189434,38.30909,7.762677
15,11,1,4.437511,19.6915,11.21117
12,10,1,32.69128,1068.72,2.340592
11,11,0,17.36122,301.4119,9.361079
17,9,1,34.1124,1163.656,2.912178
14,10,0,16.38502,268.4688,6.388636
11,11,0,14.56502,212.1398,7.940529
13,11,1,28.83579,831.5026,3.85578
16,9,1,8.54791,73.06676,9.835017
10,11,0,33.20282,1102.427,.9037045
11,11,0,15.21176,231.3975,7.88202
16,10,1,1.150577,1.323827,11.50498
14,12,1,33.73623,1138.133,3.579703
17,11,0,16.29098,265.3959,11.14036
16,10,1,13.0049,169.1274,11.00335
12,10,1,29.31776,859.5309,4.552659
11,10,1,11.25622,126.7025,8.121766
17,10,0,7.61805,58.03468,8.149092
12,12,0,29.53069,872.0614,4.760984
11,11,0,1.549587,2.401219,7.12291
12,9,0,29.07577,845.4003,5.716565
17,11,1,12.92373,167.0227,11.04652
12,9,0,7.657777,58.64154,9.247235
12,9,0,12.0403,144.9688,9.311703
12,10,0,31.10278,967.3826,5.072925
13,12,0,31.45743,989.5699,2.229937
15,10,0,30.8315,950.5815,2.977222
16,11,1,6.463788,41.78055,10.21358
18,12,0,32.92548,1084.088,1.999582
15,10,0,15.41407,237.5934,6.461119
14,11,0,16.35058,267.3414,8.780517
9,9,0,13.86902,192.3498,9.04193
11,11,1,9.434398,89.00786,11.35112
16,11,0,16.13505,260.34,8.284926
11,11,0,33.15961,1099.56,1.725139
12,12,1,25.13671,631.8541,6.335306
18,12,1,9.958988,99.18144,10.58835
17,11,0,23.764,564.7275,6.90992
11,11,0,32.11111,1031.124,.7218736
10,9,0,33.06005,1092.967,1.173764
11,9,1,15.03659,226.0991,8.432852
11,11,0,12.52997,157.0002,6.64216
18,10,1,13.71412,188.0772,9.139581
14,9,0,32.96448,1086.657,1.955057
9,10,0,5.386477,29.01413,8.528859
17,12,1,4.77655,22.81543,11.01399
17,11,1,30.61871,937.5056,4.013616
9,9,1,8.926391,79.68045,10.44379
16,10,1,3.434312,11.7945,10.53252
14,10,0,10.9477,119.8522,8.68173
17,9,0,10.75245,115.6152,10.66774
12,12,0,17.55544,308.1935,6.408891
11,10,0,6.028152,36.33861,8.305139
15,9,0,3.741972,14.00236,9.130088
14,11,1,1.352579,1.829469,10.0986
10,10,1,27.96655,782.128,5.403018
11,11,1,16.54659,273.7896,8.386973
14,9,1,21.33456,455.1635,7.773728
16,10,1,15.92249,253.5257,8.412949
15,10,1,28.89768,835.0759,4.597614
10,9,1,24.77087,613.5962,5.873239
17,10,1,6.168309,38.04804,12.28315
12,11,0,15.70094,246.5194,7.514822
12,11,1,31.11002,967.8332,4.494876
12,10,0,30.83879,951.0311,4.266661
16,11,1,7.15098,51.13652,10.54271
18,10,1,32.79378,1075.432,4.590469
11,10,1,18.75897,351.8989,8.017444
10,10,0,26.33709,693.6423,2.612604
11,10,0,34.93367,1220.362,1.157206
16,9,0,23.06112,531.8154,5.040444
11,11,0,27.84462,775.3229,3.261965
12,12,0,28.32273,802.1773,3.502875
12,12,1,8.668817,75.14838,10.38239
15,9,1,25.52956,651.7582,8.03105
13,11,1,21.06459,443.7171,6.544917
13,9,1,6.823812,46.56441,8.397727
14,10,0,30.84902,951.6618,4.28797
11,11,0,26.13659,683.1216,4.58846
12,11,1,9.697481,94.04114,8.756935
9,12,0,2.492565,6.21288,6.381559
9,11,0,10.27516,105.5789,6.327395
17,12,0,14.96873,224.0629,7.853785
13,12,1,16.22321,263.1925,8.688708
10,9,1,11.06163,122.3596,8.184165
14,10,1,6.714287,45.08165,9.990801
11,11,0,16.263,264.485,7.650495
15,10,1,10.08857,101.7793,9.485345
16,9,0,29.08688,846.0464,3.499246
17,10,1,17.33792,300.6033,9.186628
12,9,0,15.3136,234.5062,7.056659
12,11,0,24.58409,604.3776,6.809807
12,12,1,12.61395,159.1117,8.567899
16,11,0,28.04484,786.5129,3.740731
11,11,0,5.125429,26.27002,9.110699
12,12,1,23.59611,556.7764,5.287405
12,12,0,1.06925,1.143296,8.598639
16,11,1,33.58006,1127.62,3.805529
13,11,1,5.819807,33.87015,12.47874
14,11,1,33.22414,1103.844,3.062457
18,11,0,19.6773,387.196,6.444264
16,9,0,4.194583,17.59453,10.25987
10,9,0,7.342596,53.91372,6.247592
14,10,0,18.06228,326.2459,5.950856
11,10,0,14.83512,220.0807,6.312213
18,11,0,25.83567,667.4819,6.102418
17,9,1,14.29086,204.2288,10.48628
11,11,1,29.63849,878.4399,4.043814
11,9,0,28.46393,810.1956,1.829373
13,9,1,6.518844,42.49533,8.984117
11,11,0,5.694312,32.42519,8.010894
12,12,0,19.54928,382.1743,8.023694
15,10,1,11.85413,140.5204,7.903246
10,10,0,15.72376,247.2366,6.697379
11,11,1,30.65078,939.4703,5.019132
18,11,0,17.0633,291.156,6.766801
18,12,0,10.90442,118.9063,7.625596
16,9,1,33.08318,1094.497,3.375723
15,9,1,12.36362,152.8592,10.29813
12,12,0,4.323662,18.69406,8.904034
13,10,1,34.88044,1216.645,3.062156
16,10,0,10.86116,117.9648,8.109795
13,10,0,8.795705,77.36443,10.69278
11,9,1,23.92061,572.1957,8.727321
14,10,1,6.07151,36.86323,11.095
11,10,0,33.49155,1121.684,.8033848
11,9,1,15.46461,239.1543,8.68943
18,11,1,10.42145,108.6066,11.37058
10,10,1,6.765464,45.77151,7.975399
16,11,1,6.470101,41.86221,10.09523
10,10,1,23.09007,533.1514,7.551026
13,11,1,28.85357,832.5284,6.565365
12,10,0,27.93257,780.2285,4.914449
17,10,0,4.328766,18.73822,8.872245
12,12,0,20.13798,405.5382,6.656234
15,12,1,21.71317,471.4619,7.740919
13,9,0,8.269546,68.38538,7.891053
12,10,0,21.48163,461.4604,5.388162
12,9,0,27.74247,769.6447,4.136205
14,12,1,24.19835,585.5599,8.160101
9,9,0,8.017033,64.27281,8.999728
11,11,1,14.60586,213.331,6.737978
11,11,0,29.68048,880.9308,5.13232
15,12,0,25.03172,626.5873,4.19688
17,12,1,16.60941,275.8724,8.555291
13,9,0,27.12953,736.0115,4.13895
18,11,0,10.27646,105.6057,10.90139
12,12,0,27.02081,730.1239,4.737673
12,9,0,8.506734,72.36452,7.767061
16,11,0,3.600363,12.96261,8.664492
15,10,1,8.917367,79.51943,10.44736
12,12,0,5.326357,28.37008,7.156764
18,9,0,17.27896,298.5625,9.021765
11,11,0,23.30781,543.2539,3.501713
11,11,1,15.57711,242.6464,9.082232
12,12,1,26.55722,705.2858,5.322056
18,10,0,25.10577,630.2997,5.590317
11,10,1,33.52793,1124.122,3.128231
12,9,1,7.979149,63.66682,10.80361
14,11,0,32.47208,1054.436,1.96017
16,10,0,29.17147,850.9749,4.399804
13,11,1,19.91377,396.5584,8.396954
15,12,0,17.74532,314.8962,8.745986
12,11,1,32.20053,1036.874,2.687259
13,11,1,1.620733,2.626776,9.842052
12,12,1,18.82335,354.3184,7.750725
11,10,0,20.39917,416.1263,5.640144
17,12,1,28.13643,791.6589,8.200688
17,9,1,12.34198,152.3245,11.26703
10,9,1,10.98263,120.6182,8.37694
9,10,1,25.26703,638.423,5.62664
10,10,0,3.847648,14.80439,9.082248
17,9,1,24.23149,587.165,5.029453
11,11,1,1.46395,2.14315,9.605591
16,10,1,3.123428,9.755801,10.09278
11,11,0,23.76652,564.8475,4.540344
16,9,0,21.79331,474.9485,7.473977
10,10,0,31.28859,978.9757,1.127429
12,9,0,26.38601,696.2215,6.663803
15,10,0,12.30951,151.524,7.191958
12,9,0,17.42151,303.5091,8.640545
11,11,1,11.62827,135.2168,10.29228
18,12,0,10.52736,110.8252,10.66711
17,9,0,4.391313,19.28363,8.279226
15,11,0,3.124206,9.76066,8.531487
12,12,0,1.523977,2.322505,8.350923
11,11,1,24.67532,608.8713,5.454781
18,12,1,26.53683,704.2033,8.10931
12,10,1,21.34591,455.6478,7.634857
16,11,1,29.43709,866.5422,3.017009
13,11,0,31.50212,992.3837,1.3305
16,11,0,23.32697,544.1474,5.417194
17,12,1,21.98498,483.3395,7.699536
18,10,1,8.568434,73.41806,11.05835
10,10,1,29.78487,887.1386,2.636991
17,11,1,12.87345,165.7258,11.81713
18,9,0,20.01575,400.6304,6.165765
13,11,1,26.62275,708.771,6.346899
12,12,0,21.45618,460.3675,6.515426
13,11,1,6.831532,46.66983,10.92957
14,10,1,29.19684,852.4556,4.84734
15,10,0,16.41398,269.4188,6.105499
13,10,1,10.14402,102.9012,8.728054
16,10,0,13.91476,193.6205,9.087766
14,9,0,32.99848,1088.9,1.275528
12,12,0,31.94341,1020.382,4.689435
14,11,1,21.90289,479.7367,6.630341
14,9,1,1.255242,1.575633,10.04104
12,11,0,24.44681,597.6465,3.093652
12,12,1,28.41076,807.1716,4.818783
16,10,0,1.592944,2.537469,10.29841
14,10,0,27.53655,758.2616,3.942681
16,12,0,19.29728,372.385,6.698102
11,11,0,16.36198,267.7145,6.026663
10,10,0,11.56143,133.6667,8.161704
10,10,1,24.66476,608.3502,7.499491
13,10,0,18.94745,359.0057,6.88148
11,11,1,18.36759,337.3683,6.170496
14,11,1,27.93935,780.6073,4.709885
11,11,1,19.50135,380.3025,8.058991
17,11,1,16.42989,269.9413,10.89928
10,10,0,4.334142,18.78478,6.324842
12,12,1,32.41625,1050.813,3.752873
10,11,1,26.0581,679.0244,5.990099
14,10,0,25.04112,627.0577,4.00471
14,10,0,2.22173,4.936086,8.743581
17,10,0,34.33958,1179.207,.8808086
12,11,0,17.48996,305.8986,7.206345
16,10,1,24.36315,593.5629,7.781536
12,10,1,33.20679,1102.691,4.049748
11,10,1,23.39166,547.1699,6.701276
13,9,1,17.04369,290.4874,7.196456
8,9,1,30.99859,960.9128,3.501899
16,12,1,13.7078,187.9037,10.26905
13,10,1,26.56179,705.5288,6.116354
9,11,0,20.37042,414.9539,7.160116
18,12,1,19.8471,393.9075,8.416238
16,10,0,32.99185,1088.462,3.655907
12,11,0,7.888542,62.2291,8.603437
13,10,0,22.98141,528.1454,5.150635
12,11,0,2.707231,7.329099,8.259727
10,9,0,6.630402,43.96223,8.235176
8,11,1,15.6365,244.5001,7.930308
14,12,1,18.78538,352.8906,8.940742
12,12,0,4.88145,23.82856,8.974955
18,9,0,3.093694,9.570941,9.846402
14,9,0,31.84517,1014.115,2.098787
14,10,1,22.48445,505.5506,6.723163
16,10,0,2.010068,4.040372,9.49122
18,10,0,1.750658,3.064802,9.035469
11,11,1,3.079998,9.486391,10.15865
14,9,1,13.33912,177.932,7.281875
12,11,0,11.29583,127.5957,7.358561
11,9,0,21.54087,464.0093,7.753175
13,9,1,31.26516,977.5099,2.997417
14,11,1,24.63738,607.0007,6.920641
16,12,1,18.04941,325.7811,8.047486
10,10,1,30.80001,948.6409,2.480346
17,11,1,32.6411,1065.442,3.631452
10,10,0,22.26114,495.5583,5.272449
17,10,1,22.71193,515.8317,9.100592
12,12,1,3.124835,9.764592,12.72249
12,11,0,18.54934,344.0781,5.391791
17,11,1,17.18548,295.3407,10.847
15,10,1,18.90138,357.2621,7.933576
14,9,1,12.95092,167.7262,8.282453
17,12,0,21.08255,444.4738,6.899625
11,11,0,29.82189,889.3453,3.708545
14,11,1,6.450864,41.61365,11.83034
12,11,1,18.96538,359.6855,8.375956
16,11,1,24.00107,576.0516,7.92813
17,12,1,1.521572,2.315181,11.62412
17,9,1,28.30997,801.4541,4.26792
11,11,0,24.17956,584.6512,5.44221
13,12,0,31.90035,1017.632,1.774361
17,11,0,13.41794,180.041,8.727137
14,10,0,3.780287,14.29057,8.767627
15,9,1,31.57376,996.9025,3.901306
13,12,0,16.6705,277.9054,7.357542
15,9,1,19.88826,395.543,9.115941
12,12,0,7.597564,57.72298,7.570104
17,9,0,19.46504,378.8879,6.452811
17,12,1,22.48009,505.3545,7.41559
11,11,1,23.72331,562.7955,3.556099
11,10,1,3.973614,15.78961,9.637531
17,11,0,14.71954,216.6647,7.765644
13,11,1,6.99678,48.95493,11.1569
11,11,0,7.991026,63.85649,8.419536
16,10,0,14.51434,210.666,8.74768
15,11,1,9.115007,83.08336,11.80314
12,10,0,18.57132,344.894,6.158896
15,10,0,29.09811,846.6999,3.884037
11,11,1,8.496715,72.19416,9.974153
17,12,1,4.006377,16.05105,11.22391
17,11,1,11.70226,136.9428,6.55652
9,9,1,12.91242,166.7305,7.103234
13,10,0,24.34754,592.8028,5.1614
11,11,1,3.142157,9.873148,9.269816
12,11,0,14.18605,201.2439,9.54348
10,10,1,16.99925,288.9746,7.098714
13,10,1,7.691774,59.16339,9.126359
14,11,0,11.74435,137.9298,7.45411
11,11,1,16.22461,263.2379,8.103377
14,11,1,3.280378,10.76088,9.077364
14,11,1,33.87027,1147.195,1.14526
10,11,0,27.59461,761.4623,4.748046
16,10,1,21.81112,475.7249,7.997838
16,12,0,32.45568,1053.371,2.434215
16,9,0,2.778764,7.721527,10.82305
15,12,0,27.39133,750.2851,4.53353
15,9,0,6.286021,39.51406,7.922838
16,11,0,6.19851,38.42153,8.336751
11,10,1,2.063202,4.256804,11.43182
10,10,0,16.25774,264.3141,7.770151
12,12,1,6.304963,39.75255,10.24205
10,10,1,12.16258,147.9285,10.41275
12,12,0,29.10276,846.9706,1.85254
14,12,1,23.59145,556.5567,7.005162
17,9,1,3.41055,11.63185,10.41526
16,10,0,21.04335,442.8224,8.488302
11,10,1,16.57432,274.708,8.47458
15,12,0,12.14789,147.5713,7.297468
11,11,0,9.161054,83.9249,7.566409
16,11,0,24.21578,586.4039,7.215202
14,10,1,32.07889,1029.055,4.61821
10,9,1,19.36024,374.8188,8.654982
11,11,1,24.54371,602.3936,6.199304
12,12,1,33.70076,1135.741,1.944124
11,10,0,34.74862,1207.467,1.734867
15,9,0,6.462702,41.76651,8.184081
14,9,1,8.331236,69.40949,10.08825
15,11,1,19.89955,395.9921,7.585077
13,9,1,5.230021,27.35312,11.01987
16,10,0,26.24723,688.917,4.578337
11,10,0,32.34249,1046.036,2.316618
10,10,0,5.116223,26.17574,8.287401
10,10,1,3.985864,15.88712,8.460386
16,11,0,7.469895,55.79933,8.587687
12,12,0,22.5581,508.868,7.682856
11,11,0,13.60437,185.0788,8.923404
11,11,1,24.7723,613.6668,1.96778
12,10,0,16.1267,260.0705,8.136551
16,9,1,32.26069,1040.752,5.985399
14,11,0,14.00822,196.2301,6.358311
11,9,0,3.928051,15.42958,7.46092
14,10,1,21.11897,446.0108,5.694764
12,10,1,12.9496,167.6923,10.02296
16,11,1,25.86153,668.8188,5.563169
17,11,1,5.007505,25.07511,11.32715
8,10,1,22.46943,504.8751,7.25872
17,11,0,12.38898,153.4869,8.368387
9,9,1,18.9511,359.144,9.847415
16,10,0,17.55246,308.0889,7.403668
15,10,0,9.262482,85.79356,7.183651
8,10,0,8.184394,66.98431,8.150647
17,11,1,25.05232,627.6186,6.874897
14,10,1,30.48267,929.1934,5.899604
10,10,0,4.439249,19.70693,6.469468
11,11,1,6.786342,46.05444,10.28239
12,11,0,3.155589,9.957743,10.88886
18,9,1,10.89292,118.6556,10.59744
16,10,1,30.58171,935.2413,3.062498
14,10,0,20.19598,407.8775,6.257683
10,10,1,23.08947,533.1236,4.396122
16,10,1,14.80186,219.095,12.27216
12,10,0,2.826233,7.987595,9.842625
12,9,1,21.76327,473.64,7.747714
10,10,0,9.412742,88.59971,7.931442
13,12,0,33.752,1139.197,.2082033
15,12,1,16.37542,268.1544,8.392685
16,11,0,34.38032,1182.006,1.835736
13,10,1,31.75822,1008.585,5.999448
15,9,0,20.87831,435.904,5.631872
17,10,0,23.14856,535.8557,6.227024
12,11,0,7.04142,49.58159,9.497067
10,10,1,5.266598,27.73706,7.923669
16,11,0,20.91816,437.5692,5.926539
12,12,0,10.31843,106.4701,8.266376
11,11,0,11.66225,136.008,8.437424
10,10,0,26.52932,703.8046,3.39152
10,10,0,33.79593,1142.165,1.612083
18,11,1,27.56191,759.6589,4.336483
16,12,1,21.45073,460.1337,8.597739
16,10,1,5.724915,32.77465,11.66011
13,11,0,25.11889,630.9587,5.248353
10,10,0,15.20924,231.3211,6.143887
16,10,1,6.835198,46.71994,10.88507
14,9,0,16.63437,276.7022,7.835443
12,12,0,17.53615,307.5166,5.628139
15,9,0,27.25175,742.658,4.846836
12,11,1,2.571944,6.614898,11.76481
13,11,1,26.81378,718.979,6.975591
12,12,1,15.78359,249.1217,7.521633
11,11,0,15.30959,234.3836,8.085258
11,11,0,29.17401,851.123,4.400907
17,12,0,22.07752,487.4168,5.935031
15,10,1,26.31126,692.2823,6.532451
16,9,1,9.508356,90.40884,9.679245
10,10,1,13.2939,176.7279,6.185199
9,9,0,11.2851,127.3535,6.054794
15,12,1,27.59814,761.6576,5.579009
16,10,1,8.210211,67.40756,9.65897
16,12,0,18.99026,360.6299,8.329818
11,10,0,10.00526,100.1051,8.548236
10,9,0,34.22231,1171.166,-.2543251
14,12,1,20.46721,418.9068,9.984565
11,10,1,34.48982,1189.548,2.907233
11,9,1,8.658147,74.96351,8.326417
16,12,1,25.4477,647.5856,7.384059
18,10,0,31.48314,991.188,2.553442
9,10,1,30.35235,921.2651,5.132256
15,10,0,25.70666,660.8325,3.757775
14,10,0,23.65116,559.3773,6.018713
11,11,0,7.681715,59.00875,8.79117
17,9,0,30.91359,955.6501,2.814897
15,11,0,16.70127,278.9325,5.509829
14,11,1,22.74326,517.2559,6.888818
14,12,0,24.34094,592.4813,7.632733
17,12,1,22.80243,519.9507,7.744368
10,10,0,26.05882,679.0618,4.359918
13,12,1,3.676411,13.516,9.587263
16,11,0,8.541412,72.95573,8.318332
11,9,1,34.97831,1223.482,1.915887
12,12,1,18.52138,343.0416,8.306789
18,10,1,22.23614,494.4459,7.928658
16,10,1,9.344592,87.3214,9.967874
14,11,1,20.22713,409.137,8.950684
16,10,0,15.00054,225.0161,9.671317
12,9,1,11.0633,122.3967,9.851243
11,11,1,32.53009,1058.207,5.194762
11,10,0,2.710546,7.34706,8.196916
11,10,1,25.35717,642.9861,7.421572
16,11,0,2.411497,5.815317,9.907152
11,11,0,34.54052,1193.048,1.167894
10,10,1,17.23182,296.9355,7.520782
13,10,0,22.43124,503.1607,5.808322
11,11,0,7.535777,56.78794,8.079893
11,11,0,2.887295,8.336473,9.072452
12,10,1,32.12029,1031.713,4.711678
13,10,0,25.33072,641.6456,5.716616
14,10,0,15.43433,238.2185,9.226133
17,10,1,13.00179,169.0465,12.28845
11,11,1,13.24132,175.3325,10.6256
10,9,0,34.63788,1199.783,-2.277668
17,11,0,16.36282,267.7417,8.233233
13,9,1,33.69456,1135.323,3.65361
14,9,0,31.47574,990.7225,2.22813
11,11,1,7.644858,58.44386,9.531137
12,11,0,31.03741,963.3206,4.37042
14,12,1,30.83399,950.7347,4.233549
17,11,0,12.64896,159.9963,9.290215
18,10,0,8.976885,80.58447,9.415518
14,10,0,9.474215,89.76074,9.277071
10,10,1,23.76417,564.736,5.253747
10,10,0,2.333633,5.445843,7.403624
17,11,0,28.28089,799.8085,4.325405
11,11,0,4.491588,20.17436,8.18993
13,12,1,7.369386,54.30785,10.09012
16,12,0,31.21985,974.6791,4.910522
12,11,1,18.68435,349.1051,9.664044
10,9,0,25.4379,647.0869,3.33304
14,10,0,23.91763,572.0532,5.837017
10,10,0,31.10028,967.2272,2.139116
12,12,1,3.487698,12.16404,10.96853
12,12,0,2.226332,4.956555,7.412544
12,10,1,12.68297,160.8577,10.14032
14,10,1,17.40195,302.8278,10.12933
14,10,0,1.15603,1.336406,9.574639
15,9,0,4.535878,20.57419,9.425039
14,10,0,31.12078,968.5026,5.732708
17,11,0,31.06132,964.8053,3.058781
15,12,1,25.63212,657.0055,5.029924
11,11,1,34.84724,1214.33,.6769951
14,12,0,28.97288,839.4279,3.811826
14,10,1,20.21075,408.4745,7.902417
17,10,1,18.36426,337.246,8.794204
11,11,1,19.45918,378.6597,6.215555
13,12,1,4.974656,24.7472,8.024121
11,10,0,19.85016,394.0288,6.66531
15,11,1,31.69816,1004.773,4.750027
11,11,1,17.31311,299.7439,9.846443
15,11,1,2.030429,4.122642,11.38803
14,11,1,9.539592,91.00381,9.583608
9,9,1,2.958849,8.754787,8.506931
11,11,0,23.09405,533.335,5.881216
16,12,1,11.4233,130.4918,10.07962
11,11,1,22.11872,489.238,6.697506
11,11,0,30.01633,900.9802,2.770893
17,9,1,29.11091,847.4449,5.536934
12,11,0,11.98977,143.7546,6.931755
12,11,1,23.87959,570.235,8.116955
11,11,1,31.2844,978.7136,3.597461
11,11,0,31.79636,1011.009,.3992935
13,9,0,6.320485,39.94852,9.376127
12,9,0,17.79387,316.6218,7.940577
18,10,1,27.94128,780.7149,9.123919
15,11,1,17.96421,322.7129,10.95895
10,10,1,25.51536,651.0337,6.115515
15,11,0,27.63216,763.5361,3.069878
9,12,1,8.765627,76.83621,10.04332
13,12,1,2.023958,4.096407,11.83115
17,10,0,20.35958,414.5124,9.814719
11,10,1,32.39819,1049.643,2.246228
10,10,0,10.5651,111.6214,6.98194
10,10,0,18.14939,329.4003,6.359113
9,12,1,32.26503,1041.032,4.029167
17,10,0,26.85426,721.1511,4.227723
15,10,0,33.86817,1147.053,2.061274
17,9,0,29.67214,880.4359,3.737469
14,11,1,9.20411,84.71564,11.91535
11,10,1,21.91832,480.4128,8.216531
12,12,0,22.47696,505.2138,6.174894
10,11,0,8.066994,65.07639,7.498045
9,9,1,20.79302,432.3496,7.934111
11,11,0,9.847816,96.97949,7.262749
11,12,0,28.40384,806.7781,4.933826
13,11,0,13.25727,175.7552,8.357681
13,10,1,34.39883,1183.28,2.873982
13,12,1,11.35763,128.9959,10.88497
13,10,0,17.57601,308.9163,6.562232
15,10,1,8.320275,69.22698,10.32194
10,10,0,6.09503,37.14939,7.714452
13,11,0,12.29498,151.1665,7.402939
11,11,0,1.341584,1.799847,8.906728
12,12,1,34.02173,1157.478,1.677788
11,11,0,10.06482,101.3006,9.012698
